City,Type,Area,Price,Purpose,Location,Built in year,Electricity Backup,Floors,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Lawn or Garden,Luxury_Score
Rawalpindi,House,1 Kanal,"PKR
10.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2017.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
16.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,3,4,1.0,1.0,,0
Rawalpindi,House,5 Marla,"PKR
1.85 Crore",For Sale,"Range Road, Rawalpindi, Punjab",2024.0,0.0,2.0,4,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
2.75 Crore",For Sale,"Range Road, Rawalpindi, Punjab",2024.0,0.0,2.0,4,5,,2.0,,0
Rawalpindi,House,5 Marla,"PKR
2.2 Crore",For Sale,"Misryal Road, Rawalpindi, Punjab",2024.0,0.0,2.0,4,4,,2.0,,0
Rawalpindi,House,5 Marla,"PKR
2.65 Crore",For Sale,"Peshawar Road, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,,2.0,,0
Rawalpindi,House,15 Marla,"PKR
5.2 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
8.4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,3.0,6,6,2.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
8.4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,3.0,6,6,2.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
3.6 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,3.0,6,6,2.0,2.0,,0
Rawalpindi,House,11 Marla,"PKR
5.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,14 Marla,"PKR
6.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,12 Marla,"PKR
5.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.2 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
7.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2014.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
7.35 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2018.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,12 Marla,"PKR
4.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
1.78 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2025.0,0.0,,3,3,,,,0
Rawalpindi,House,7 Marla,"PKR
2.25 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2024.0,0.0,2.0,4,4,,2.0,,0
Rawalpindi,House,6 Marla,"PKR
2.15 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2025.0,0.0,,4,4,1.0,2.0,,0
Rawalpindi,House,18 Marla,"PKR
7.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
3.2 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",10.0,0.0,3.0,8,6,1.0,3.0,,0
Rawalpindi,House,10 Marla,"PKR
2.75 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2024.0,0.0,,6,6,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.1 Crore",For Sale,"Range Road, Rawalpindi, Punjab",2023.0,0.0,2.0,6,6,1.0,2.0,,0
Rawalpindi,House,11 Marla,"PKR
3 Crore",For Sale,"Peshawar Road, Rawalpindi, Punjab",2010.0,0.0,1.0,2,3,1.0,1.0,,0
Rawalpindi,House,10 Marla,"PKR
5.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,,5,6,1.0,2.0,,0
Rawalpindi,House,1.2 Kanal,"PKR
13.5 Crore",For Sale,"Kashmir Road, Rawalpindi, Punjab",2024.0,0.0,,5,5,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
11.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1.1 Kanal,"PKR
15 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,2.0,6,6,2.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
7.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,6,6,1.0,1.0,,0
Rawalpindi,House,13 Marla,"PKR
5.65 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2016.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10.9 Marla,"PKR
4.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
8.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.84 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,4,5,,1.0,,0
Rawalpindi,House,10 Marla,"PKR
6.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
3.2 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2025.0,0.0,,6,6,,2.0,,0
Rawalpindi,House,7 Marla,"PKR
2.5 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2025.0,0.0,,6,6,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
2.1 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2025.0,0.0,,3,3,,1.0,,0
Rawalpindi,House,10 Marla,"PKR
5.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
7.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,3.0,5,6,1.0,3.0,,0
Rawalpindi,House,11 Marla,"PKR
4 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2024.0,0.0,2.0,6,6,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
1.75 Crore",For Sale,"Punjab Government Servant Housing Foundation (PGSHF), Rawalpindi, Punjab",2024.0,0.0,2.0,3,4,1.0,1.0,,0
Rawalpindi,House,7 Marla,"PKR
2.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.6 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2019.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
11 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,,6,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
11.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
6.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.7 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,6,1.0,2.0,,0
Rawalpindi,House,1.2 Kanal,"PKR
13.5 Crore",For Sale,"Kashmir Road, Rawalpindi, Punjab",2024.0,0.0,,5,5,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,6,1.0,2.0,,0
Rawalpindi,House,1.8 Kanal,"PKR
16.5 Crore",For Sale,"Civil Lines, Rawalpindi, Punjab",,0.0,,-,-,,,,0
Rawalpindi,House,12 Marla,"PKR
6.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,,5,5,,,,0
Rawalpindi,House,10 Marla,"PKR
4.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,6 Marla,"PKR
1.55 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2024.0,0.0,,3,3,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
6.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.15 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,3.0,7,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2012.0,0.0,2.0,4,5,1.0,1.0,,0
Rawalpindi,House,10 Marla,"PKR
4.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,12 Marla,"PKR
4.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,2.0,3,4,1.0,1.0,,0
Rawalpindi,House,1.2 Kanal,"PKR
22.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,2.0,5,6,2.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
2.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,6,,,,0
Rawalpindi,House,7 Marla,"PKR
3.2 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,16 Marla,"PKR
7.85 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2018.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,14 Marla,"PKR
7.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,2.0,8,7,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
8.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.7 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
10.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,4,5,1.0,1.0,,0
Rawalpindi,House,6.1 Marla,"PKR
1.1 Crore",For Sale,"Adiala Road, Rawalpindi, Punjab",,0.0,,2,2,,,,0
Rawalpindi,House,5.6 Marla,"PKR
86 Lakh",For Sale,"Adiala Road, Rawalpindi, Punjab",,0.0,,2,3,,1.0,,0
Rawalpindi,House,5 Marla,"PKR
70 Lakh",For Sale,"Adiala Road, Rawalpindi, Punjab",,0.0,,2,3,,,,0
Rawalpindi,House,11 Marla,"PKR
2.98 Crore",For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab",,0.0,,6,6,,,,0
Rawalpindi,House,4 Marla,"PKR
82 Lakh",For Sale,"Adiala Road, Rawalpindi, Punjab",2024.0,0.0,2.0,2,2,1.0,2.0,,0
Rawalpindi,House,6 Marla,"PKR
2.2 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2023.0,0.0,2.0,4,5,,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
9.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,7.1 Marla,"PKR
2.5 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2022.0,0.0,2.5,7,6,,3.0,,0
Rawalpindi,House,11 Marla,"PKR
5 Crore",For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab",,0.0,,5,7,,,,0
Rawalpindi,House,5 Marla,"PKR
90 Lakh",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,,2,1,0.0,1.0,,0
Rawalpindi,House,6 Marla,"PKR
2.2 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2024.0,0.0,,4,5,,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.8 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2025.0,0.0,,4,4,,2.0,,0
Rawalpindi,House,1.1 Kanal,"PKR
6.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2023.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1.2 Kanal,"PKR
19 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,6,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.35 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,13 Marla,"PKR
5.65 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
2.4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,4,5,1.0,1.0,,0
Rawalpindi,House,7 Marla,"PKR
3 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,13 Marla,"PKR
6.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,14 Marla,"PKR
4.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,3.0,6,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
10 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
85 Lakh",For Sale,"Adiala Road, Rawalpindi, Punjab",2020.0,0.0,,2,3,,1.0,,0
Rawalpindi,House,8 Marla,"PKR
2.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,5,,1.0,,0
Rawalpindi,House,3.3 Marla,"PKR
58 Lakh",For Sale,"Islamabad Highway, Rawalpindi, Punjab",,0.0,,2,2,,1.0,,0
Rawalpindi,House,10 Marla,"PKR
4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,5,,3.0,,0
Rawalpindi,House,10 Marla,"PKR
4.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.75 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2025.0,0.0,,4,4,,2.0,,0
Rawalpindi,House,6 Marla,"PKR
2.2 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",2025.0,0.0,,4,5,,2.0,,0
Rawalpindi,House,1.7 Kanal,"PKR
18 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,6,7,1.0,2.0,,0
Rawalpindi,House,11.7 Marla,"PKR
5.3 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,6 Marla,"PKR
2.7 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,5,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
2.8 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,6,,,,0
Rawalpindi,House,1.2 Kanal,"PKR
8 Crore",For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
7.2 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
7.45 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2022.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1.1 Kanal,"PKR
12.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,19 Marla,"PKR
7.65 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
3.2 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.4 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
3.6 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,14 Marla,"PKR
6.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,15 Marla,"PKR
4.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,14 Marla,"PKR
4.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,13 Marla,"PKR
4.75 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
1.99 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,5,6,,,,0
Rawalpindi,House,10 Marla,"PKR
4.4 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",,0.0,,10,6,,,,0
Rawalpindi,House,10 Marla,"PKR
3.8 Crore",For Sale,"Chaklala Scheme, Rawalpindi, Punjab",,0.0,,6,4,,,,0
Rawalpindi,House,10 Marla,"PKR
6.4 Crore",For Sale,"Askari 11, Rawalpindi, Punjab",2010.0,0.0,1.0,3,3,1.0,1.0,,0
Rawalpindi,House,6 Marla,"PKR
1 Crore",For Sale,"Chaklala Scheme, Rawalpindi, Punjab",2020.0,0.0,2.0,3,3,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.25 Crore",For Sale,"Punjab Government Servant Housing Foundation (PGSHF), Rawalpindi, Punjab",2025.0,0.0,2.0,3,4,3.0,1.0,,0
Rawalpindi,House,4 Marla,"PKR
58 Lakh",For Sale,"Adiala Road, Rawalpindi, Punjab",,0.0,,2,3,,,,0
Rawalpindi,House,6 Marla,"PKR
2.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",,0.0,,4,5,,,,0
Rawalpindi,House,5 Marla,"PKR
1.27 Crore",For Sale,"Capital Smart City, Rawalpindi, Punjab",2024.0,0.0,,4,4,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.3 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
8.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2019.0,0.0,2.0,6,7,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
1.6 Crore",For Sale,"Adiala Road, Rawalpindi, Punjab",,0.0,,4,5,,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1.2 Kanal,"PKR
8.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.9 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
5.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,4,6,1.0,1.0,,0
Rawalpindi,House,10 Marla,"PKR
5.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.25 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
4.7 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,3.0,5,6,1.0,2.0,,0
Rawalpindi,House,13 Marla,"PKR
5.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,3.0,7,6,2.0,3.0,,0
Rawalpindi,House,18 Marla,"PKR
4.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,10 Marla,"PKR
3.3 Crore",For Sale,"Gulshan Abad, Rawalpindi, Punjab",2025.0,0.0,2.0,4,6,1.0,2.0,,0
Rawalpindi,House,18 Marla,"PKR
4.5 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,7 Marla,"PKR
3.6 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2025.0,0.0,3.0,6,6,7.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.65 Crore",For Sale,"Airport Housing Society, Rawalpindi, Punjab",,0.0,,4,6,,,,0
Rawalpindi,House,3 Marla,"PKR
1.3 Crore",For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab",2024.0,0.0,2.0,4,4,1.0,2.0,,0
Rawalpindi,House,9.3 Marla,"PKR
3.2 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2020.0,0.0,3.0,6,6,1.0,2.0,,0
Rawalpindi,House,4.9 Marla,"PKR
69 Lakh",For Sale,"Gulshan-e-Iqbal, Rawalpindi, Punjab",,0.0,,2,2,,,,0
Rawalpindi,House,6 Marla,"PKR
3.4 Crore",For Sale,"Media Town, Rawalpindi, Punjab",2020.0,0.0,2.0,4,4,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
11.7 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1 Kanal,"PKR
13.1 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,1.2 Kanal,"PKR
14.95 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,14 Marla,"PKR
6 Crore",For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Rawalpindi,House,5 Marla,"PKR
1.25 Crore",For Sale,"Dhoke Hassu, Rawalpindi, Punjab",2022.0,0.0,2.0,2,2,,1.0,,0
